second,bucket,sessions
1970/01/01 15:55:59,tcp-syn,1
1970/01/01 15:56:00,tcp-syn,2
1970/01/01 15:56:08,tcp-syn,2
1970/01/01 15:56:08,udp,1
1970/01/01 15:56:13,tcp-syn,4
1970/01/01 15:56:16,tcp-syn,1
1970/01/01 15:56:19,udp,1
1970/01/01 15:56:21,tcp-syn,2
1970/01/01 15:56:28,tcp-syn,2
1970/01/01 15:56:29,tcp-syn,1
1970/01/01 15:56:31,tcp-syn,2
1970/01/01 15:56:35,tcp-syn,2
1970/01/01 15:56:41,udp,2
1970/01/01 15:56:48,tcp-syn,1
1970/01/01 15:56:56,tcp-syn,1
1970/01/01 15:56:58,tcp-syn,1
1970/01/01 15:57:01,tcp-syn,1
1970/01/01 15:57:16,tcp-syn,1
1970/01/01 15:57:26,tcp-syn,1
1970/01/01 15:57:29,tcp-syn,2
1970/01/01 15:57:34,tcp-syn,1
1970/01/01 15:57:39,tcp-syn,1
1970/01/01 15:57:41,tcp-syn,5
1970/01/01 15:57:44,tcp-syn,1
1970/01/01 15:57:47,tcp-syn,1
1970/01/01 15:58:02,tcp-syn,1
1970/01/01 15:58:03,tcp-syn,2
1970/01/01 15:58:18,tcp-syn,1
1970/01/01 15:58:20,udp,1
1970/01/01 15:58:21,tcp-syn,2
1970/01/01 15:58:23,tcp-syn,2
1970/01/01 15:58:34,tcp-syn,1
1970/01/01 15:58:35,tcp-syn,2
1970/01/01 15:58:40,tcp-syn,1
1970/01/01 15:58:44,tcp-syn,1
1970/01/01 15:58:59,tcp-syn,1
1970/01/01 15:59:06,tcp-syn,1
1970/01/01 15:59:07,tcp-syn,5
1970/01/01 15:59:09,tcp-syn,2
1970/01/01 15:59:15,other-ip,1
1970/01/01 15:59:16,tcp-syn,1
1970/01/01 15:59:25,udp,5
1970/01/01 15:59:32,tcp-syn,2
1970/01/01 15:59:37,tcp-syn,2
1970/01/01 15:59:41,tcp-syn,4
1970/01/01 15:59:46,tcp-syn,1
1970/01/01 15:59:49,tcp-syn,1
1970/01/01 15:59:51,tcp-syn,1
1970/01/01 15:59:52,tcp-syn,1
1970/01/01 15:59:53,tcp-syn,4
1970/01/01 15:59:59,tcp-syn,2
1970/01/01 16:00:03,udp,2
1970/01/01 16:00:04,icmp,1
1970/01/01 16:00:06,tcp-syn,1
1970/01/01 16:00:09,tcp-syn,1
1970/01/01 16:00:11,tcp-syn,2
1970/01/01 16:00:13,tcp-syn,2
1970/01/01 16:00:16,tcp-syn,1
1970/01/01 16:00:21,tcp-syn,2
1970/01/01 16:00:23,tcp-syn,1
1970/01/01 16:00:24,tcp-syn,2
1970/01/01 16:00:29,tcp-syn,2
1970/01/01 16:00:29,udp,6
1970/01/01 16:00:36,tcp-syn,1
1970/01/01 16:00:37,tcp-syn,1
1970/01/01 16:00:40,tcp-syn,1
1970/01/01 16:00:45,tcp-syn,1
1970/01/01 16:00:55,tcp-syn,1
1970/01/01 16:00:56,tcp-syn,1
1970/01/01 16:00:57,udp,1
1970/01/01 16:01:03,tcp-syn,1
1970/01/01 16:01:05,tcp-syn,1
1970/01/01 16:01:07,tcp-syn,1
1970/01/01 16:01:10,tcp-syn,2
1970/01/01 16:01:13,tcp-syn,1
1970/01/01 16:01:17,tcp-syn,1
1970/01/01 16:01:26,tcp-syn,2
1970/01/01 16:01:29,tcp-syn,1
1970/01/01 16:01:33,tcp-syn,1
1970/01/01 16:01:36,tcp-syn,1
1970/01/01 16:01:40,tcp-syn,1
1970/01/01 16:01:50,tcp-syn,1
1970/01/01 16:01:51,tcp-syn,1
1970/01/01 16:01:52,tcp-syn,1
1970/01/01 16:02:09,tcp-syn,2
1970/01/01 16:02:15,tcp-syn,1
1970/01/01 16:02:16,tcp-syn,1
1970/01/01 16:02:22,tcp-syn,1
1970/01/01 16:02:32,icmp,1
1970/01/01 16:02:39,tcp-syn,2
1970/01/01 16:02:46,tcp-syn,2
1970/01/01 16:02:51,tcp-syn,1
1970/01/01 16:02:52,tcp-syn,1
1970/01/01 16:02:52,udp,1
1970/01/01 16:02:57,udp,1
1970/01/01 16:03:00,tcp-syn,1
1970/01/01 16:03:07,tcp-syn,1
1970/01/01 16:03:08,tcp-syn,1
1970/01/01 16:03:13,tcp-syn,2
1970/01/01 16:03:17,tcp-syn,1
1970/01/01 16:03:21,tcp-syn,1
1970/01/01 16:03:25,icmp,1
1970/01/01 16:03:29,tcp-syn,2
1970/01/01 16:03:33,tcp-syn,4
1970/01/01 16:03:34,tcp-syn,1
1970/01/01 16:03:43,tcp-syn,1
1970/01/01 16:03:49,tcp-syn,1
1970/01/01 16:03:54,tcp-syn,2
1970/01/01 16:03:56,tcp-syn,1
1970/01/01 16:04:01,udp,2
1970/01/01 16:04:08,tcp-syn,1
1970/01/01 16:04:12,tcp-syn,2
1970/01/01 16:04:16,tcp-syn,1
1970/01/01 16:04:21,tcp-syn,1
1970/01/01 16:04:30,udp,1
1970/01/01 16:04:43,tcp-syn,1
1970/01/01 16:04:49,tcp-syn,1
1970/01/01 16:04:52,tcp-syn,1
1970/01/01 16:04:54,udp,1
1970/01/01 16:04:55,tcp-syn,4
1970/01/01 16:04:57,udp,2
1970/01/01 16:05:02,udp,1
1970/01/01 16:05:04,udp,1
1970/01/01 16:05:12,tcp-syn,1
1970/01/01 16:05:24,tcp-syn,2
1970/01/01 16:05:31,tcp-syn,1
1970/01/01 16:05:32,tcp-syn,1
1970/01/01 16:05:40,tcp-syn,1
1970/01/01 16:05:54,tcp-syn,2
1970/01/01 16:05:59,udp,1
1970/01/01 16:06:04,tcp-syn,1
1970/01/01 16:06:08,tcp-syn,1
1970/01/01 16:06:13,tcp-syn,1
1970/01/01 16:06:16,tcp-syn,3
1970/01/01 16:06:20,tcp-syn,1
1970/01/01 16:06:21,tcp-syn,5
1970/01/01 16:06:22,tcp-syn,1
1970/01/01 16:06:27,tcp-syn,1
1970/01/01 16:06:31,tcp-syn,1
1970/01/01 16:06:31,udp,1
1970/01/01 16:06:34,tcp-syn,2
1970/01/01 16:06:36,tcp-syn,2
1970/01/01 16:06:46,udp,1
1970/01/01 16:06:50,tcp-syn,1
1970/01/01 16:07:01,tcp-syn,3
1970/01/01 16:07:07,tcp-syn,2
1970/01/01 16:07:19,tcp-syn,1
1970/01/01 16:07:22,tcp-syn,2
1970/01/01 16:07:32,tcp-syn,1
1970/01/01 16:07:36,tcp-syn,1
1970/01/01 16:07:41,tcp-syn,2
1970/01/01 16:07:42,tcp-syn,5
1970/01/01 16:07:46,tcp-syn,1
1970/01/01 16:07:52,tcp-syn,1
1970/01/01 16:07:59,tcp-syn,1
1970/01/01 16:08:05,tcp-syn,1
1970/01/01 16:08:22,tcp-syn,2
1970/01/01 16:08:32,tcp-syn,2
1970/01/01 16:08:36,tcp-syn,1
1970/01/01 16:08:37,tcp-syn,2
1970/01/01 16:08:40,tcp-syn,2
1970/01/01 16:08:43,tcp-syn,2
1970/01/01 16:08:46,tcp-syn,1
1970/01/01 16:08:52,tcp-syn,4
1970/01/01 16:09:09,tcp-syn,4
1970/01/01 16:09:27,tcp-syn,3
1970/01/01 16:09:28,tcp-syn,1
1970/01/01 16:09:34,tcp-syn,2
1970/01/01 16:09:35,tcp-syn,1
1970/01/01 16:09:36,tcp-syn,1
1970/01/01 16:09:37,tcp-syn,1
1970/01/01 16:09:37,udp,1
1970/01/01 16:09:53,tcp-syn,1
1970/01/01 16:09:58,tcp-syn,1
1970/01/01 16:10:04,tcp-syn,2
1970/01/01 16:10:05,tcp-syn,1
1970/01/01 16:10:11,tcp-syn,1
1970/01/01 16:10:17,tcp-syn,2
1970/01/01 16:10:25,tcp-syn,5
1970/01/01 16:10:33,tcp-syn,1
1970/01/01 16:10:37,tcp-syn,1
1970/01/01 16:10:45,tcp-syn,1
1970/01/01 16:10:46,tcp-syn,1
1970/01/01 16:10:56,tcp-syn,1
1970/01/01 16:10:59,tcp-syn,2
1970/01/01 16:11:01,tcp-syn,1
1970/01/01 16:11:07,tcp-syn,2
1970/01/01 16:11:10,tcp-syn,1
1970/01/01 16:11:11,udp,1
1970/01/01 16:11:15,tcp-syn,1
1970/01/01 16:11:21,tcp-syn,1
1970/01/01 16:11:22,tcp-syn,1
1970/01/01 16:11:23,tcp-syn,1
1970/01/01 16:11:33,tcp-syn,2
1970/01/01 16:11:35,tcp-syn,1
1970/01/01 16:11:39,tcp-syn,1
1970/01/01 16:11:44,tcp-syn,4
1970/01/01 16:12:08,tcp-syn,1
1970/01/01 16:12:11,tcp-syn,1
1970/01/01 16:12:14,tcp-syn,1
1970/01/01 16:12:19,tcp-syn,2
1970/01/01 16:12:25,udp,1
1970/01/01 16:12:26,tcp-syn,2
1970/01/01 16:12:30,tcp-syn,1
1970/01/01 16:12:37,tcp-syn,1
1970/01/01 16:12:44,tcp-syn,1
1970/01/01 16:12:50,tcp-syn,1
1970/01/01 16:12:55,tcp-syn,1
1970/01/01 16:12:56,tcp-syn,1
1970/01/01 16:13:00,tcp-syn,1
1970/01/01 16:13:09,tcp-syn,1
1970/01/01 16:13:11,tcp-syn,1
1970/01/01 16:13:12,tcp-syn,1
1970/01/01 16:13:13,tcp-syn,1
1970/01/01 16:13:15,tcp-syn,2
1970/01/01 16:13:25,tcp-syn,1
1970/01/01 16:13:27,tcp-syn,2
1970/01/01 16:13:34,tcp-syn,4
1970/01/01 16:13:54,tcp-syn,1
1970/01/01 16:13:55,tcp-syn,1
1970/01/01 16:14:02,tcp-syn,1
1970/01/01 16:14:11,tcp-syn,1
1970/01/01 16:14:13,tcp-syn,2
1970/01/01 16:14:17,tcp-syn,4
1970/01/01 16:14:20,tcp-syn,2
1970/01/01 16:14:22,tcp-syn,1
1970/01/01 16:14:26,tcp-syn,1
1970/01/01 16:14:43,tcp-syn,1
1970/01/01 16:14:44,tcp-syn,2
1970/01/01 16:14:48,tcp-syn,1
1970/01/01 16:14:59,udp,1
1970/01/01 16:15:02,tcp-syn,1
1970/01/01 16:15:11,tcp-syn,1
1970/01/01 16:15:14,tcp-syn,1
1970/01/01 16:15:19,tcp-syn,1
1970/01/01 16:15:21,tcp-syn,1
1970/01/01 16:15:22,tcp-syn,1
1970/01/01 16:15:28,tcp-syn,1
1970/01/01 16:15:32,tcp-syn,4
1970/01/01 16:15:34,tcp-syn,3
1970/01/01 16:15:39,tcp-syn,1
1970/01/01 16:15:42,tcp-syn,5
1970/01/01 16:15:45,tcp-syn,2
1970/01/01 16:15:47,tcp-syn,1
1970/01/01 16:15:49,tcp-syn,2
1970/01/01 16:15:55,udp,1
1970/01/01 16:16:06,tcp-syn,2
1970/01/01 16:16:10,tcp-syn,1
1970/01/01 16:16:23,tcp-syn,2
1970/01/01 16:16:24,tcp-syn,1
1970/01/01 16:16:32,tcp-syn,1
1970/01/01 16:16:43,tcp-syn,2
1970/01/01 16:16:47,tcp-syn,1
1970/01/01 16:17:03,tcp-syn,1
1970/01/01 16:17:05,tcp-syn,1
1970/01/01 16:17:12,tcp-syn,1
1970/01/01 16:17:16,tcp-syn,2
1970/01/01 16:17:20,tcp-syn,5
1970/01/01 16:17:23,tcp-syn,1
1970/01/01 16:17:24,tcp-syn,2
1970/01/01 16:17:32,udp,1
1970/01/01 16:17:39,udp,1
1970/01/01 16:17:40,tcp-syn,1
1970/01/01 16:17:43,tcp-syn,1
1970/01/01 16:17:44,tcp-syn,1
1970/01/01 16:17:46,tcp-syn,2
1970/01/01 16:17:49,tcp-syn,1
1970/01/01 16:17:51,tcp-syn,2
1970/01/01 16:17:54,tcp-syn,5
1970/01/01 16:17:58,tcp-syn,1
1970/01/01 16:18:00,tcp-syn,2
1970/01/01 16:18:03,tcp-syn,2
1970/01/01 16:18:11,tcp-syn,1
1970/01/01 16:18:14,tcp-syn,2
1970/01/01 16:18:16,tcp-syn,1
1970/01/01 16:18:20,tcp-syn,2
1970/01/01 16:18:22,udp,1
1970/01/01 16:18:34,tcp-syn,5
1970/01/01 16:18:36,tcp-syn,1
1970/01/01 16:18:37,tcp-syn,1
1970/01/01 16:18:43,tcp-syn,1
1970/01/01 16:18:51,udp,1
1970/01/01 16:19:05,tcp-syn,1
1970/01/01 16:19:16,tcp-syn,1
1970/01/01 16:19:19,tcp-syn,5
1970/01/01 16:19:21,tcp-syn,2
1970/01/01 16:19:24,tcp-syn,2
1970/01/01 16:19:30,tcp-syn,2
1970/01/01 16:19:33,udp,1
1970/01/01 16:19:34,tcp-syn,1
1970/01/01 16:19:44,tcp-syn,2
1970/01/01 16:19:49,tcp-syn,5
1970/01/01 16:19:51,tcp-syn,1
1970/01/01 16:19:55,tcp-syn,1
1970/01/01 16:19:55,udp,2
1970/01/01 16:20:03,tcp-syn,1
1970/01/01 16:20:06,tcp-syn,1
1970/01/01 16:20:09,tcp-syn,2
1970/01/01 16:20:12,tcp-syn,3
1970/01/01 16:20:18,tcp-syn,2
1970/01/01 16:20:30,tcp-syn,2
1970/01/01 16:20:32,tcp-syn,1
1970/01/01 16:20:40,tcp-syn,2
1970/01/01 16:20:45,tcp-syn,2
1970/01/01 16:20:50,tcp-syn,2
1970/01/01 16:20:50,udp,2
1970/01/01 16:20:50,icmp,1
1970/01/01 16:20:54,tcp-syn,1
1970/01/01 16:21:02,tcp-syn,1
1970/01/01 16:21:03,tcp-syn,2
1970/01/01 16:21:07,tcp-syn,1
1970/01/01 16:21:09,tcp-syn,2
1970/01/01 16:21:12,tcp-syn,1
1970/01/01 16:21:20,tcp-syn,2
1970/01/01 16:21:22,tcp-syn,1
1970/01/01 16:21:25,tcp-syn,2
1970/01/01 16:21:27,tcp-syn,5
1970/01/01 16:21:29,tcp-syn,2
1970/01/01 16:21:32,tcp-syn,1
1970/01/01 16:21:35,tcp-syn,2
1970/01/01 16:21:46,tcp-syn,1
1970/01/01 16:21:48,tcp-syn,1
1970/01/01 16:21:49,tcp-syn,2
1970/01/01 16:21:51,tcp-syn,2
1970/01/01 16:21:57,tcp-syn,2
1970/01/01 16:21:59,tcp-syn,2
1970/01/01 16:22:00,udp,2
1970/01/01 16:22:03,tcp-syn,1
1970/01/01 16:22:04,tcp-syn,1
1970/01/01 16:22:08,tcp-syn,3
1970/01/01 16:22:10,tcp-syn,1
1970/01/01 16:22:17,tcp-syn,1
1970/01/01 16:22:25,udp,1
1970/01/01 16:22:27,tcp-syn,1
1970/01/01 16:22:31,udp,1
1970/01/01 16:22:32,tcp-syn,1
1970/01/01 16:22:33,tcp-syn,2
1970/01/01 16:22:39,tcp-syn,1
1970/01/01 16:22:46,tcp-syn,1
1970/01/01 16:22:47,tcp-syn,1
1970/01/01 16:22:48,tcp-syn,1
1970/01/01 16:22:55,tcp-syn,1
1970/01/01 16:23:00,tcp-syn,1
1970/01/01 16:23:16,tcp-syn,1
1970/01/01 16:23:18,tcp-syn,1
1970/01/01 16:23:22,tcp-syn,1
1970/01/01 16:23:44,tcp-syn,4
1970/01/01 16:23:51,tcp-syn,1
1970/01/01 16:24:03,icmp,2
1970/01/01 16:24:07,tcp-syn,2
1970/01/01 16:24:10,tcp-syn,2
1970/01/01 16:24:16,tcp-syn,1
1970/01/01 16:24:19,tcp-syn,1
1970/01/01 16:24:24,tcp-syn,1
1970/01/01 16:24:25,tcp-syn,3
1970/01/01 16:24:27,tcp-syn,1
1970/01/01 16:24:29,tcp-syn,1
1970/01/01 16:24:43,tcp-syn,2
1970/01/01 16:24:44,tcp-syn,1
1970/01/01 16:24:51,tcp-syn,2
1970/01/01 16:24:53,tcp-syn,1
1970/01/01 16:24:57,tcp-syn,1
1970/01/01 16:24:58,tcp-syn,1
1970/01/01 16:25:14,tcp-syn,1
1970/01/01 16:25:17,tcp-syn,1
1970/01/01 16:25:19,tcp-syn,4
1970/01/01 16:25:20,tcp-syn,1
1970/01/01 16:25:36,tcp-syn,1
1970/01/01 16:25:41,tcp-syn,1
1970/01/01 16:25:47,udp,1
1970/01/01 16:25:51,tcp-syn,1
1970/01/01 16:26:04,tcp-syn,5
1970/01/01 16:26:07,tcp-syn,1
1970/01/01 16:26:10,tcp-syn,1
1970/01/01 16:26:13,tcp-syn,2
1970/01/01 16:26:14,tcp-syn,2
1970/01/01 16:26:18,tcp-syn,2
1970/01/01 16:26:22,tcp-syn,1
1970/01/01 16:26:30,tcp-syn,1
1970/01/01 16:26:37,tcp-syn,2
1970/01/01 16:26:40,tcp-syn,2
1970/01/01 16:26:47,tcp-syn,1
1970/01/01 16:26:50,tcp-syn,1
1970/01/01 16:26:51,tcp-syn,2
1970/01/01 16:26:53,tcp-syn,1
1970/01/01 16:26:55,tcp-syn,1
1970/01/01 16:27:07,tcp-syn,4
1970/01/01 16:27:09,tcp-syn,1
1970/01/01 16:27:11,tcp-syn,1
1970/01/01 16:27:14,tcp-syn,2
1970/01/01 16:27:16,tcp-syn,2
1970/01/01 16:27:24,tcp-syn,1
1970/01/01 16:27:29,tcp-syn,1
1970/01/01 16:27:32,tcp-syn,1
1970/01/01 16:27:34,tcp-syn,1
1970/01/01 16:27:37,tcp-syn,1
1970/01/01 16:27:41,tcp-syn,1
1970/01/01 16:27:43,tcp-syn,1
1970/01/01 16:27:45,tcp-syn,1
1970/01/01 16:28:05,tcp-syn,5
1970/01/01 16:28:07,tcp-syn,1
1970/01/01 16:28:08,tcp-syn,1
1970/01/01 16:28:11,tcp-syn,1
1970/01/01 16:28:15,tcp-syn,1
1970/01/01 16:28:16,udp,1
1970/01/01 16:28:37,tcp-syn,1
1970/01/01 16:28:38,tcp-syn,2
1970/01/01 16:28:42,tcp-syn,1
1970/01/01 16:28:43,tcp-syn,2
1970/01/01 16:28:51,icmp,1
1970/01/01 16:29:01,tcp-syn,2
1970/01/01 16:29:11,tcp-syn,4
1970/01/01 16:29:17,tcp-syn,1
1970/01/01 16:29:28,udp,1
1970/01/01 16:29:31,tcp-syn,1
1970/01/01 16:29:43,tcp-syn,1
1970/01/01 16:29:44,tcp-syn,1
1970/01/01 16:29:47,tcp-syn,2
1970/01/01 16:29:51,tcp-syn,3
1970/01/01 16:29:52,tcp-syn,1
1970/01/01 16:29:57,tcp-syn,1
1970/01/01 16:29:58,tcp-syn,1
1970/01/01 16:30:00,tcp-syn,1
1970/01/01 16:30:04,tcp-syn,1
1970/01/01 16:30:12,tcp-syn,3
1970/01/01 16:30:25,tcp-syn,1
1970/01/01 16:30:26,tcp-syn,1
1970/01/01 16:30:32,tcp-syn,1
1970/01/01 16:30:37,tcp-syn,1
1970/01/01 16:30:49,tcp-syn,1
1970/01/01 16:30:57,tcp-syn,1
1970/01/01 16:31:09,tcp-syn,1
1970/01/01 16:31:10,tcp-syn,1
1970/01/01 16:31:16,tcp-syn,2
1970/01/01 16:31:23,tcp-syn,1
1970/01/01 16:31:24,tcp-syn,1
1970/01/01 16:31:25,tcp-syn,2
1970/01/01 16:31:27,tcp-syn,1
1970/01/01 16:31:30,tcp-syn,1
1970/01/01 16:31:42,tcp-syn,1
1970/01/01 16:31:46,tcp-syn,1
1970/01/01 16:31:47,tcp-syn,3
1970/01/01 16:31:49,tcp-syn,1
1970/01/01 16:31:50,tcp-syn,1
1970/01/01 16:31:54,tcp-syn,1
1970/01/01 16:31:57,tcp-syn,2
1970/01/01 16:32:03,tcp-syn,1
1970/01/01 16:32:07,tcp-syn,2
1970/01/01 16:32:08,tcp-syn,3
1970/01/01 16:32:12,tcp-syn,1
1970/01/01 16:32:26,tcp-syn,1
1970/01/01 16:32:31,tcp-syn,2
1970/01/01 16:32:38,tcp-syn,2
1970/01/01 16:32:43,udp,1
1970/01/01 16:32:55,udp,1
1970/01/01 16:32:57,tcp-syn,2
1970/01/01 16:32:58,tcp-syn,2
1970/01/01 16:33:04,tcp-syn,1
1970/01/01 16:33:16,tcp-syn,1
1970/01/01 16:33:25,tcp-syn,5
1970/01/01 16:33:26,tcp-syn,1
1970/01/01 16:33:28,tcp-syn,1
1970/01/01 16:33:36,tcp-syn,1
1970/01/01 16:33:38,tcp-syn,1
1970/01/01 16:33:41,udp,1
1970/01/01 16:33:46,tcp-syn,5
1970/01/01 16:33:47,tcp-syn,1
1970/01/01 16:33:50,tcp-syn,1
1970/01/01 16:33:51,tcp-syn,1
1970/01/01 16:33:56,udp,2
1970/01/01 16:33:57,tcp-syn,2
1970/01/01 16:34:04,tcp-syn,2
1970/01/01 16:34:04,udp,1
1970/01/01 16:34:05,tcp-syn,2
1970/01/01 16:34:09,tcp-syn,2
1970/01/01 16:34:14,tcp-syn,1
1970/01/01 16:34:15,tcp-syn,1
1970/01/01 16:34:18,tcp-syn,2
1970/01/01 16:34:23,tcp-syn,1
1970/01/01 16:34:33,tcp-syn,1
1970/01/01 16:34:37,tcp-syn,2
1970/01/01 16:34:40,tcp-syn,2
1970/01/01 16:34:41,tcp-syn,2
1970/01/01 16:34:42,tcp-syn,1
1970/01/01 16:34:47,tcp-syn,1
1970/01/01 16:34:49,tcp-syn,5
1970/01/01 16:35:03,tcp-syn,2
1970/01/01 16:35:05,tcp-syn,1
1970/01/01 16:35:15,tcp-syn,1
1970/01/01 16:35:17,tcp-syn,1
1970/01/01 16:35:20,tcp-syn,2
1970/01/01 16:35:23,tcp-syn,1
1970/01/01 16:35:28,tcp-syn,1
1970/01/01 16:35:33,tcp-syn,1
1970/01/01 16:35:37,tcp-syn,1
1970/01/01 16:35:46,tcp-syn,1
1970/01/01 16:35:50,tcp-syn,1
1970/01/01 16:35:53,udp,2
1970/01/01 16:35:56,tcp-syn,1
1970/01/01 16:35:56,udp,1
1970/01/01 16:35:59,tcp-syn,1
1970/01/01 16:36:02,udp,1
1970/01/01 16:36:04,tcp-syn,2
1970/01/01 16:36:09,tcp-syn,1
1970/01/01 16:36:09,udp,2
1970/01/01 16:36:18,tcp-syn,1
1970/01/01 16:36:19,tcp-syn,3
1970/01/01 16:36:34,tcp-syn,1
1970/01/01 16:36:40,tcp-syn,1
1970/01/01 16:36:41,tcp-syn,2
1970/01/01 16:36:48,tcp-syn,1
1970/01/01 16:36:49,udp,1
1970/01/01 16:36:50,tcp-syn,1
1970/01/01 16:36:51,tcp-syn,1
1970/01/01 16:36:54,tcp-syn,1
1970/01/01 16:36:55,tcp-syn,1
1970/01/01 16:37:05,tcp-syn,1
1970/01/01 16:37:15,tcp-syn,3
1970/01/01 16:37:16,tcp-syn,2
1970/01/01 16:37:23,tcp-syn,2
1970/01/01 16:37:25,tcp-syn,2
1970/01/01 16:37:30,tcp-syn,1
1970/01/01 16:37:38,tcp-syn,1
1970/01/01 16:37:39,tcp-syn,1
1970/01/01 16:37:39,udp,2
1970/01/01 16:37:44,tcp-syn,1
1970/01/01 16:37:51,tcp-syn,2
1970/01/01 16:38:06,tcp-syn,1
1970/01/01 16:38:08,tcp-syn,2
1970/01/01 16:38:10,tcp-syn,1
1970/01/01 16:38:11,tcp-syn,4
1970/01/01 16:38:15,tcp-syn,1
1970/01/01 16:38:17,tcp-syn,2
1970/01/01 16:38:25,tcp-syn,2
1970/01/01 16:38:31,tcp-syn,2
1970/01/01 16:38:33,tcp-syn,1
1970/01/01 16:38:39,tcp-syn,1
1970/01/01 16:38:42,tcp-syn,1
1970/01/01 16:38:49,tcp-syn,2
1970/01/01 16:38:54,tcp-syn,1
1970/01/01 16:38:59,udp,1
1970/01/01 16:39:00,tcp-syn,1
1970/01/01 16:39:01,tcp-syn,1
1970/01/01 16:39:07,tcp-syn,5
1970/01/01 16:39:08,tcp-syn,1
1970/01/01 16:39:15,tcp-syn,1
1970/01/01 16:39:16,tcp-syn,1
1970/01/01 16:39:18,tcp-syn,1
1970/01/01 16:39:30,tcp-syn,1
1970/01/01 16:39:33,tcp-syn,1
1970/01/01 16:39:37,tcp-syn,4
1970/01/01 16:39:39,tcp-syn,1
1970/01/01 16:39:53,tcp-syn,1
1970/01/01 16:40:11,tcp-syn,1
1970/01/01 16:40:15,udp,1
1970/01/01 16:40:19,tcp-syn,3
1970/01/01 16:40:23,tcp-syn,2
1970/01/01 16:40:24,tcp-syn,1
1970/01/01 16:40:29,tcp-syn,1
1970/01/01 16:40:32,tcp-syn,1
1970/01/01 16:40:34,tcp-syn,1
1970/01/01 16:40:40,tcp-syn,1
1970/01/01 16:40:43,udp,1
1970/01/01 16:40:45,tcp-syn,1
1970/01/01 16:40:54,tcp-syn,2
1970/01/01 16:41:05,tcp-syn,1
1970/01/01 16:41:16,tcp-syn,2
1970/01/01 16:41:17,tcp-syn,1
1970/01/01 16:41:18,tcp-syn,1
1970/01/01 16:41:23,tcp-syn,1
1970/01/01 16:41:41,tcp-syn,1
1970/01/01 16:41:42,tcp-syn,2
1970/01/01 16:41:46,tcp-syn,2
1970/01/01 16:41:48,tcp-syn,2
1970/01/01 16:42:00,tcp-syn,2
1970/01/01 16:42:06,tcp-syn,2
1970/01/01 16:42:11,tcp-syn,1
1970/01/01 16:42:13,tcp-syn,1
1970/01/01 16:42:17,tcp-syn,1
1970/01/01 16:42:22,tcp-syn,1
1970/01/01 16:42:23,tcp-syn,1
1970/01/01 16:42:29,tcp-syn,2
1970/01/01 16:42:38,tcp-syn,2
1970/01/01 16:42:39,udp,1
1970/01/01 16:42:41,tcp-syn,2
1970/01/01 16:42:43,tcp-syn,2
1970/01/01 16:42:45,tcp-syn,1
1970/01/01 16:42:48,tcp-syn,2
1970/01/01 16:42:50,tcp-syn,2
1970/01/01 16:42:53,udp,1
1970/01/01 16:42:54,tcp-syn,3
1970/01/01 16:42:58,tcp-syn,1
1970/01/01 16:43:00,udp,1
1970/01/01 16:43:02,tcp-syn,2
1970/01/01 16:43:10,tcp-syn,1
1970/01/01 16:43:12,udp,2
1970/01/01 16:43:16,tcp-syn,2
1970/01/01 16:43:20,tcp-syn,1
1970/01/01 16:43:22,tcp-syn,1
1970/01/01 16:43:23,tcp-syn,1
1970/01/01 16:43:32,tcp-syn,1
1970/01/01 16:43:36,tcp-syn,2
1970/01/01 16:43:38,tcp-syn,1
1970/01/01 16:43:45,tcp-syn,1
1970/01/01 16:43:46,tcp-syn,2
1970/01/01 16:43:49,tcp-syn,1
1970/01/01 16:43:50,tcp-syn,1
1970/01/01 16:43:52,tcp-syn,1
1970/01/01 16:43:53,tcp-syn,2
1970/01/01 16:43:56,udp,1
1970/01/01 16:43:58,udp,1
1970/01/01 16:44:07,tcp-syn,2
1970/01/01 16:44:10,tcp-syn,1
1970/01/01 16:44:18,tcp-syn,4
1970/01/01 16:44:21,tcp-syn,1
1970/01/01 16:44:25,tcp-syn,2
1970/01/01 16:44:30,tcp-syn,2
1970/01/01 16:44:45,tcp-syn,1
1970/01/01 16:44:48,tcp-syn,1
1970/01/01 16:44:49,tcp-syn,1
1970/01/01 16:45:01,tcp-syn,1
1970/01/01 16:45:06,udp,1
1970/01/01 16:45:12,tcp-syn,1
1970/01/01 16:45:20,tcp-syn,1
1970/01/01 16:45:22,tcp-syn,1
1970/01/01 16:45:23,tcp-syn,1
1970/01/01 16:45:28,tcp-syn,1
1970/01/01 16:45:32,tcp-syn,1
1970/01/01 16:45:35,tcp-syn,1
1970/01/01 16:45:36,tcp-syn,1
1970/01/01 16:45:38,tcp-syn,1
1970/01/01 16:45:44,tcp-syn,2
1970/01/01 16:45:46,tcp-syn,2
1970/01/01 16:45:49,tcp-syn,1
1970/01/01 16:45:56,tcp-syn,1
1970/01/01 16:46:04,tcp-syn,1
1970/01/01 16:46:07,tcp-syn,3
1970/01/01 16:46:16,tcp-syn,1
1970/01/01 16:46:20,tcp-syn,1
1970/01/01 16:46:21,tcp-syn,1
1970/01/01 16:46:22,tcp-syn,3
1970/01/01 16:46:27,tcp-syn,1
1970/01/01 16:46:41,tcp-syn,2
1970/01/01 16:46:43,tcp-syn,1
1970/01/01 16:46:47,tcp-syn,1
1970/01/01 16:46:53,tcp-syn,3
1970/01/01 16:47:10,tcp-syn,2
